latitude,longitude,noise_pred_dB
20.993263699999996,105.8291663,62.15179344142107
20.993263699999996,105.82946629999999,62.15179344142107
20.993263699999996,105.82976629999999,62.15179344142107
20.993263699999996,105.83006629999998,62.15179344142107
20.993263699999996,105.83036629999998,62.15179344142107
20.993263699999996,105.83066629999998,62.15179344142107
20.993263699999996,105.83096629999997,62.15179344142107
20.993263699999996,105.83126629999997,62.15179344142107
20.993263699999996,105.83156629999996,62.15179344142107
20.993263699999996,105.83186629999996,62.15179344142107
20.993263699999996,105.83216629999995,62.15179344142107
20.993263699999996,105.83246629999995,62.15179344142107
20.993263699999996,105.83276629999995,62.15179344142107
20.993263699999996,105.83306629999994,62.15179344142107
20.993263699999996,105.83336629999994,62.15179344142107
20.993263699999996,105.83366629999993,62.15179344142107
20.993263699999996,105.83396629999993,62.15179344142107
20.993263699999996,105.83426629999992,62.15179344142107
20.993263699999996,105.83456629999992,62.15179344142107
20.993263699999996,105.83486629999992,62.15179344142107
20.993263699999996,105.83516629999991,62.15179344142107
20.993263699999996,105.83546629999991,62.15179344142107
20.993263699999996,105.8357662999999,62.15179344142107
20.993263699999996,105.8360662999999,62.15179344142107
20.993263699999996,105.8363662999999,62.15179344142107
20.993263699999996,105.83666629999989,62.15179344142107
20.993263699999996,105.83696629999989,62.15179344142107
20.993263699999996,105.83726629999988,62.15179344142107
20.993263699999996,105.83756629999988,60.86117929707866
20.993263699999996,105.83786629999987,58.56186271788411
20.993263699999996,105.83816629999987,62.365721054554555
20.993263699999996,105.83846629999987,58.8452865570791
20.993263699999996,105.83876629999986,62.57998849043878
20.993263699999996,105.83906629999986,62.29698550361064
20.993263699999996,105.83936629999985,59.87087788784823
20.993263699999996,105.83966629999985,66.66016919836377
20.993263699999996,105.83996629999984,58.95542590796711
20.993263699999996,105.84026629999984,59.784235094418825
20.993263699999996,105.84056629999984,61.744232962062135
20.993263699999996,105.84086629999983,64.90900745088247
20.993263699999996,105.84116629999983,61.908531675656356
20.993263699999996,105.84146629999982,59.901309288279755
20.993263699999996,105.84176629999982,61.68267174987636
20.993263699999996,105.84206629999981,59.51225143333583
20.993263699999996,105.84236629999981,60.30935461475705
20.993263699999996,105.8426662999998,62.574202469729485
20.993263699999996,105.8429662999998,62.628372387254984
20.993263699999996,105.8432662999998,70.35144563144054
20.993263699999996,105.8435662999998,62.99673295744106
20.993263699999996,105.84386629999979,55.95020664476092
20.993263699999996,105.84416629999978,59.80680282116526
20.993263699999996,105.84446629999978,59.216413269154586
20.993263699999996,105.84476629999978,59.302566984205704
20.993263699999996,105.84506629999977,60.608982428284776
20.993263699999996,105.84536629999977,60.1933569653562
20.993263699999996,105.84566629999976,60.06400440940687
20.993263699999996,105.84596629999976,60.11918169766831
20.993263699999996,105.84626629999975,60.79709013396707
20.993263699999996,105.84656629999975,60.992614950680704
20.993263699999996,105.84686629999975,62.15179344142107
20.993263699999996,105.84716629999974,62.15179344142107
20.993263699999996,105.84746629999974,62.15179344142107
20.993263699999996,105.84776629999973,62.15179344142107
20.993263699999996,105.84806629999973,59.854956804234256
