x,y,noise_dB,site,hour
105.8552798,21.0262076,70.41,Hoan Kiem lake,17
105.8556647,21.0262057,74.11,Hoan Kiem lake,17
105.8560496,21.0262038,70.94,Hoan Kiem lake,17
105.8564345,21.0262018,72.38,Hoan Kiem lake,17
105.8568194,21.0261999,67.48,Hoan Kiem lake,17
105.8572043,21.0261979,70.54,Hoan Kiem lake,17
105.8575892,21.026196,71.96,Hoan Kiem lake,17
105.8421951,21.0266343,71.52,Hoan Kiem lake,17
105.84258,21.0266324,71.95,Hoan Kiem lake,17
105.8429649,21.0266305,70.3,Hoan Kiem lake,17
105.8433498,21.0266286,71.25,Hoan Kiem lake,17
105.8437347,21.0266267,72.77,Hoan Kiem lake,17
105.8441196,21.0266248,75.12,Hoan Kiem lake,17
105.8445045,21.0266229,74.1,Hoan Kiem lake,17
105.8448894,21.026621,72.45,Hoan Kiem lake,17
105.8452743,21.0266191,68.57,Hoan Kiem lake,17
105.8456592,21.0266171,72.7,Hoan Kiem lake,17
105.8460441,21.0266152,61.81,Hoan Kiem lake,17
105.846429,21.0266133,65.43,Hoan Kiem lake,17
105.8468139,21.0266114,66.2,Hoan Kiem lake,17
105.8471988,21.0266095,64.62,Hoan Kiem lake,17
105.8475837,21.0266076,73.78,Hoan Kiem lake,17
105.8479687,21.0266056,62.92,Hoan Kiem lake,17
105.8483536,21.0266037,63.8,Hoan Kiem lake,17
105.8487385,21.0266018,66.73,Hoan Kiem lake,17
105.8491234,21.0265999,70.5,Hoan Kiem lake,17
105.8495083,21.026598,71.67,Hoan Kiem lake,17
105.8498932,21.026596,66.66,Hoan Kiem lake,17
105.8502781,21.0265941,70.47,Hoan Kiem lake,17
105.850663,21.0265922,66.81,Hoan Kiem lake,17
105.8510479,21.0265903,62.62,Hoan Kiem lake,17
105.8514328,21.0265883,70.28,Hoan Kiem lake,17
105.8518177,21.0265864,64.96,Hoan Kiem lake,17
105.8522026,21.0265845,62.35,Hoan Kiem lake,17
105.8525875,21.0265826,62.24,Hoan Kiem lake,17
105.8529724,21.0265806,64.59,Hoan Kiem lake,17
105.8533573,21.0265787,72.61,Hoan Kiem lake,17
105.8537422,21.0265768,60.18,Hoan Kiem lake,17
105.8541271,21.0265748,61.06,Hoan Kiem lake,17
105.854512,21.0265729,63.42,Hoan Kiem lake,17
105.8548969,21.026571,63.8,Hoan Kiem lake,17
105.8552818,21.026569,62.78,Hoan Kiem lake,17
105.8556667,21.0265671,74.95,Hoan Kiem lake,17
105.8560516,21.0265652,70.38,Hoan Kiem lake,17
105.8564365,21.0265632,69.16,Hoan Kiem lake,17
105.8568214,21.0265613,65.19,Hoan Kiem lake,17
105.8572064,21.0265593,64.8,Hoan Kiem lake,17
105.8575913,21.0265574,73.23,Hoan Kiem lake,17
105.8421971,21.0269957,63.84,Hoan Kiem lake,17
105.842582,21.0269938,65.37,Hoan Kiem lake,17
105.8429669,21.0269919,71.47,Hoan Kiem lake,17
105.8433518,21.02699,73.02,Hoan Kiem lake,17
105.8437367,21.0269881,75.09,Hoan Kiem lake,17
105.8441216,21.0269862,73.93,Hoan Kiem lake,17
105.8445065,21.0269843,69.5,Hoan Kiem lake,17
105.8448914,21.0269824,73.13,Hoan Kiem lake,17
105.8452764,21.0269804,65.67,Hoan Kiem lake,17
105.8456613,21.0269785,69.66,Hoan Kiem lake,17
105.8460462,21.0269766,69.58,Hoan Kiem lake,17
105.8464311,21.0269747,62.76,Hoan Kiem lake,17
105.846816,21.0269728,63.85,Hoan Kiem lake,17
105.8472009,21.0269709,66.79,Hoan Kiem lake,17
105.8475858,21.0269689,71.54,Hoan Kiem lake,17
105.8479707,21.026967,68.19,Hoan Kiem lake,17
105.8483556,21.0269651,69.07,Hoan Kiem lake,17
105.8487405,21.0269632,67.31,Hoan Kiem lake,17
105.8491254,21.0269613,63.53,Hoan Kiem lake,17
105.8495103,21.0269593,63.06,Hoan Kiem lake,17
105.8498952,21.0269574,63.22,Hoan Kiem lake,17
105.8502801,21.0269555,71.74,Hoan Kiem lake,17
105.850665,21.0269536,62.11,Hoan Kiem lake,17
105.8510499,21.0269516,61.88,Hoan Kiem lake,17
105.8514348,21.0269497,73.05,Hoan Kiem lake,17
105.8518198,21.0269478,62.1,Hoan Kiem lake,17
105.8522047,21.0269459,62.21,Hoan Kiem lake,17
105.8525896,21.0269439,63.0,Hoan Kiem lake,17
105.8529745,21.026942,62.28,Hoan Kiem lake,17
105.8533594,21.0269401,68.25,Hoan Kiem lake,17
105.8537443,21.0269381,64.22,Hoan Kiem lake,17
105.8541292,21.0269362,62.33,Hoan Kiem lake,17
105.8545141,21.0269343,63.44,Hoan Kiem lake,17
105.854899,21.0269323,68.96,Hoan Kiem lake,17
105.8552839,21.0269304,68.4,Hoan Kiem lake,17
105.8556688,21.0269285,72.9,Hoan Kiem lake,17
105.8560537,21.0269265,74.15,Hoan Kiem lake,17
105.8564386,21.0269246,65.72,Hoan Kiem lake,17
105.8568235,21.0269227,65.69,Hoan Kiem lake,17
105.8572084,21.0269207,64.57,Hoan Kiem lake,17
105.8575933,21.0269188,72.26,Hoan Kiem lake,17
105.8421991,21.0273571,69.38,Hoan Kiem lake,17
105.842584,21.0273552,67.65,Hoan Kiem lake,17
105.842969,21.0273533,70.33,Hoan Kiem lake,17
105.8433539,21.0273514,65.67,Hoan Kiem lake,17
105.8437388,21.0273495,70.26,Hoan Kiem lake,17
105.8441237,21.0273476,72.4,Hoan Kiem lake,17
105.8445086,21.0273457,71.49,Hoan Kiem lake,17
105.8448935,21.0273437,65.67,Hoan Kiem lake,17
105.8452784,21.0273418,66.04,Hoan Kiem lake,17
105.8456633,21.0273399,67.41,Hoan Kiem lake,17
105.8460482,21.027338,73.24,Hoan Kiem lake,17
105.8464331,21.0273361,72.44,Hoan Kiem lake,17
105.846818,21.0273342,72.35,Hoan Kiem lake,17
105.8472029,21.0273323,71.21,Hoan Kiem lake,17
105.8475878,21.0273303,67.63,Hoan Kiem lake,17
105.8479727,21.0273284,67.82,Hoan Kiem lake,17
105.8483576,21.0273265,64.25,Hoan Kiem lake,17
105.8487426,21.0273246,62.14,Hoan Kiem lake,17
105.8491275,21.0273227,62.99,Hoan Kiem lake,17
105.8495124,21.0273207,62.88,Hoan Kiem lake,17
105.8498973,21.0273188,65.69,Hoan Kiem lake,17
105.8502822,21.0273169,70.81,Hoan Kiem lake,17
105.8506671,21.027315,62.68,Hoan Kiem lake,17
105.851052,21.027313,63.77,Hoan Kiem lake,17
105.8514369,21.0273111,68.9,Hoan Kiem lake,17
105.8518218,21.0273092,62.13,Hoan Kiem lake,17
105.8522067,21.0273073,63.26,Hoan Kiem lake,17
105.8525916,21.0273053,62.77,Hoan Kiem lake,17
105.8529765,21.0273034,65.13,Hoan Kiem lake,17
105.8533614,21.0273015,68.17,Hoan Kiem lake,17
105.8537463,21.0272995,69.48,Hoan Kiem lake,17
105.8541312,21.0272976,72.05,Hoan Kiem lake,17
105.8545161,21.0272957,66.3,Hoan Kiem lake,17
105.8549011,21.0272937,69.02,Hoan Kiem lake,17
105.855286,21.0272918,68.03,Hoan Kiem lake,17
105.8556709,21.0272899,70.54,Hoan Kiem lake,17
105.8560558,21.0272879,74.1,Hoan Kiem lake,17
105.8564407,21.027286,65.92,Hoan Kiem lake,17
105.8568256,21.027284,65.56,Hoan Kiem lake,17
105.8572105,21.0272821,67.26,Hoan Kiem lake,17
105.8575954,21.0272802,74.32,Hoan Kiem lake,17
105.8422012,21.0277185,69.05,Hoan Kiem lake,17
105.8425861,21.0277166,69.06,Hoan Kiem lake,17
105.842971,21.0277147,70.04,Hoan Kiem lake,17
105.8433559,21.0277128,62.54,Hoan Kiem lake,17
105.8437408,21.0277109,64.67,Hoan Kiem lake,17
105.8441257,21.0277089,71.09,Hoan Kiem lake,17
105.8445106,21.027707,75.31,Hoan Kiem lake,17
105.8448955,21.0277051,74.74,Hoan Kiem lake,17
105.8452804,21.0277032,75.44,Hoan Kiem lake,17
105.8456653,21.0277013,71.92,Hoan Kiem lake,17
105.8460502,21.0276994,75.42,Hoan Kiem lake,17
105.8464352,21.0276975,64.94,Hoan Kiem lake,17
105.8468201,21.0276956,65.78,Hoan Kiem lake,17
105.847205,21.0276936,65.85,Hoan Kiem lake,17
105.8475899,21.0276917,70.02,Hoan Kiem lake,17
105.8479748,21.0276898,67.26,Hoan Kiem lake,17
105.8483597,21.0276879,63.41,Hoan Kiem lake,17
105.8487446,21.027686,65.87,Hoan Kiem lake,17
105.8491295,21.027684,63.21,Hoan Kiem lake,17
105.8495144,21.0276821,63.42,Hoan Kiem lake,17
105.8498993,21.0276802,70.85,Hoan Kiem lake,17
105.8502842,21.0276783,68.35,Hoan Kiem lake,17
105.8506691,21.0276763,63.35,Hoan Kiem lake,17
105.851054,21.0276744,66.33,Hoan Kiem lake,17
105.8514389,21.0276725,65.07,Hoan Kiem lake,17
105.8518239,21.0276706,63.22,Hoan Kiem lake,17
105.8522088,21.0276686,62.46,Hoan Kiem lake,17
105.8525937,21.0276667,62.7,Hoan Kiem lake,17
105.8529786,21.0276648,64.71,Hoan Kiem lake,17
105.8533635,21.0276628,66.78,Hoan Kiem lake,17
105.8537484,21.0276609,72.63,Hoan Kiem lake,17
105.8541333,21.027659,67.22,Hoan Kiem lake,17
105.8545182,21.027657,66.96,Hoan Kiem lake,17
105.8549031,21.0276551,67.54,Hoan Kiem lake,17
105.855288,21.0276532,70.29,Hoan Kiem lake,17
105.8556729,21.0276512,71.7,Hoan Kiem lake,17
105.8560578,21.0276493,73.24,Hoan Kiem lake,17
105.8564427,21.0276474,72.44,Hoan Kiem lake,17
105.8568276,21.0276454,71.67,Hoan Kiem lake,17
105.8572126,21.0276435,73.69,Hoan Kiem lake,17
105.8575975,21.0276415,72.77,Hoan Kiem lake,17
105.8422032,21.0280799,57.85,Hoan Kiem lake,17
105.8425881,21.028078,69.01,Hoan Kiem lake,17
105.842973,21.0280761,70.99,Hoan Kiem lake,17
105.8433579,21.0280742,71.21,Hoan Kiem lake,17
105.8437428,21.0280722,72.16,Hoan Kiem lake,17
105.8441277,21.0280703,73.95,Hoan Kiem lake,17
105.8445127,21.0280684,75.38,Hoan Kiem lake,17
105.8448976,21.0280665,72.98,Hoan Kiem lake,17
105.8452825,21.0280646,67.09,Hoan Kiem lake,17
105.8456674,21.0280627,66.51,Hoan Kiem lake,17
105.8460523,21.0280608,77.18,Hoan Kiem lake,17
105.8464372,21.0280589,64.26,Hoan Kiem lake,17
105.8468221,21.0280569,65.43,Hoan Kiem lake,17
105.847207,21.028055,66.15,Hoan Kiem lake,17
105.8475919,21.0280531,67.39,Hoan Kiem lake,17
105.8479768,21.0280512,72.31,Hoan Kiem lake,17
105.8483617,21.0280493,66.34,Hoan Kiem lake,17
105.8487466,21.0280473,64.61,Hoan Kiem lake,17
105.8491316,21.0280454,63.33,Hoan Kiem lake,17
105.8495165,21.0280435,63.88,Hoan Kiem lake,17
105.8499014,21.0280416,69.89,Hoan Kiem lake,17
105.8502863,21.0280397,63.91,Hoan Kiem lake,17
105.8506712,21.0280377,63.55,Hoan Kiem lake,17
105.8510561,21.0280358,69.35,Hoan Kiem lake,17
105.851441,21.0280339,65.64,Hoan Kiem lake,17
105.8518259,21.0280319,61.69,Hoan Kiem lake,17
105.8522108,21.02803,62.52,Hoan Kiem lake,17
105.8525957,21.0280281,64.63,Hoan Kiem lake,17
105.8529806,21.0280262,65.09,Hoan Kiem lake,17
105.8533655,21.0280242,64.05,Hoan Kiem lake,17
105.8537504,21.0280223,72.67,Hoan Kiem lake,17
105.8541354,21.0280204,65.69,Hoan Kiem lake,17
105.8545203,21.0280184,61.95,Hoan Kiem lake,17
105.8549052,21.0280165,62.28,Hoan Kiem lake,17
105.8552901,21.0280146,62.03,Hoan Kiem lake,17
105.855675,21.0280126,73.03,Hoan Kiem lake,17
105.8560599,21.0280107,71.66,Hoan Kiem lake,17
105.8564448,21.0280087,65.62,Hoan Kiem lake,17
105.8568297,21.0280068,62.96,Hoan Kiem lake,17
105.8572146,21.0280049,73.8,Hoan Kiem lake,17
105.8575995,21.0280029,69.47,Hoan Kiem lake,17
105.8422052,21.0284413,68.01,Hoan Kiem lake,17
105.8425901,21.0284394,71.65,Hoan Kiem lake,17
105.842975,21.0284374,69.21,Hoan Kiem lake,17
105.84336,21.0284355,75.33,Hoan Kiem lake,17
105.8437449,21.0284336,73.19,Hoan Kiem lake,17
105.8441298,21.0284317,73.69,Hoan Kiem lake,17
105.8445147,21.0284298,67.16,Hoan Kiem lake,17
105.8448996,21.0284279,72.61,Hoan Kiem lake,17
105.8452845,21.028426,73.62,Hoan Kiem lake,17
105.8456694,21.0284241,67.99,Hoan Kiem lake,17
105.8460543,21.0284222,72.12,Hoan Kiem lake,17
105.8464392,21.0284202,71.96,Hoan Kiem lake,17
105.8468241,21.0284183,64.94,Hoan Kiem lake,17
105.8472091,21.0284164,64.43,Hoan Kiem lake,17
105.847594,21.0284145,67.6,Hoan Kiem lake,17
105.8479789,21.0284126,70.06,Hoan Kiem lake,17
105.8483638,21.0284106,71.33,Hoan Kiem lake,17
105.8487487,21.0284087,65.66,Hoan Kiem lake,17
105.8491336,21.0284068,63.37,Hoan Kiem lake,17
105.8495185,21.0284049,68.56,Hoan Kiem lake,17
105.8499034,21.028403,70.63,Hoan Kiem lake,17
105.8502883,21.028401,64.36,Hoan Kiem lake,17
105.8506732,21.0283991,64.49,Hoan Kiem lake,17
105.8510581,21.0283972,69.66,Hoan Kiem lake,17
105.8514431,21.0283953,71.33,Hoan Kiem lake,17
105.851828,21.0283933,63.07,Hoan Kiem lake,17
105.8522129,21.0283914,65.13,Hoan Kiem lake,17
105.8525978,21.0283895,65.88,Hoan Kiem lake,17
105.8529827,21.0283875,65.05,Hoan Kiem lake,17
105.8533676,21.0283856,65.9,Hoan Kiem lake,17
105.8537525,21.0283837,70.8,Hoan Kiem lake,17
105.8541374,21.0283817,65.78,Hoan Kiem lake,17
105.8545223,21.0283798,63.71,Hoan Kiem lake,17
105.8549072,21.0283779,61.87,Hoan Kiem lake,17
105.8552921,21.0283759,60.57,Hoan Kiem lake,17
105.8556771,21.028374,70.69,Hoan Kiem lake,17
105.856062,21.0283721,63.71,Hoan Kiem lake,17
105.8564469,21.0283701,72.2,Hoan Kiem lake,17
105.8568318,21.0283682,65.71,Hoan Kiem lake,17
105.8572167,21.0283663,72.91,Hoan Kiem lake,17
105.8576016,21.0283643,64.1,Hoan Kiem lake,17
105.8422073,21.0288026,70.62,Hoan Kiem lake,17
105.8425922,21.0288007,68.08,Hoan Kiem lake,17
105.8429771,21.0287988,71.51,Hoan Kiem lake,17
105.843362,21.0287969,65.29,Hoan Kiem lake,17
105.8437469,21.028795,68.55,Hoan Kiem lake,17
105.8441318,21.0287931,73.12,Hoan Kiem lake,17
105.8445167,21.0287912,75.41,Hoan Kiem lake,17
105.8449016,21.0287893,69.97,Hoan Kiem lake,17
105.8452865,21.0287874,71.4,Hoan Kiem lake,17
105.8456715,21.0287855,72.18,Hoan Kiem lake,17
105.8460564,21.0287835,70.24,Hoan Kiem lake,17
105.8464413,21.0287816,69.16,Hoan Kiem lake,17
105.8468262,21.0287797,61.91,Hoan Kiem lake,17
105.8472111,21.0287778,61.37,Hoan Kiem lake,17
105.847596,21.0287759,67.57,Hoan Kiem lake,17
105.8479809,21.028774,67.29,Hoan Kiem lake,17
105.8483658,21.028772,65.05,Hoan Kiem lake,17
105.8487507,21.0287701,73.07,Hoan Kiem lake,17
105.8491356,21.0287682,67.79,Hoan Kiem lake,17
105.8495206,21.0287663,72.32,Hoan Kiem lake,17
105.8499055,21.0287643,68.39,Hoan Kiem lake,17
105.8502904,21.0287624,63.24,Hoan Kiem lake,17
105.8506753,21.0287605,69.78,Hoan Kiem lake,17
105.8510602,21.0287586,66.34,Hoan Kiem lake,17
105.8514451,21.0287566,68.65,Hoan Kiem lake,17
105.85183,21.0287547,65.93,Hoan Kiem lake,17
105.8522149,21.0287528,65.24,Hoan Kiem lake,17
105.8525998,21.0287509,65.94,Hoan Kiem lake,17
105.8529847,21.0287489,65.33,Hoan Kiem lake,17
105.8533697,21.028747,65.7,Hoan Kiem lake,17
105.8537546,21.0287451,71.22,Hoan Kiem lake,17
105.8541395,21.0287431,71.12,Hoan Kiem lake,17
105.8545244,21.0287412,70.7,Hoan Kiem lake,17
105.8549093,21.0287393,67.39,Hoan Kiem lake,17
105.8552942,21.0287373,67.12,Hoan Kiem lake,17
105.8556791,21.0287354,67.7,Hoan Kiem lake,17
105.856064,21.0287335,62.39,Hoan Kiem lake,17
105.8564489,21.0287315,72.45,Hoan Kiem lake,17
105.8568338,21.0287296,70.0,Hoan Kiem lake,17
105.8572188,21.0287276,68.51,Hoan Kiem lake,17
105.8576037,21.0287257,71.42,Hoan Kiem lake,17
105.8422093,21.029164,66.62,Hoan Kiem lake,17
105.8425942,21.0291621,75.1,Hoan Kiem lake,17
105.8429791,21.0291602,65.11,Hoan Kiem lake,17
105.843364,21.0291583,65.74,Hoan Kiem lake,17
105.8437489,21.0291564,69.0,Hoan Kiem lake,17
105.8441338,21.0291545,68.87,Hoan Kiem lake,17
105.8445188,21.0291526,72.02,Hoan Kiem lake,17
105.8449037,21.0291507,72.74,Hoan Kiem lake,17
105.8452886,21.0291488,67.36,Hoan Kiem lake,17
105.8456735,21.0291468,65.0,Hoan Kiem lake,17
105.8460584,21.0291449,71.89,Hoan Kiem lake,17
105.8464433,21.029143,72.09,Hoan Kiem lake,17
105.8468282,21.0291411,63.33,Hoan Kiem lake,17
105.8472131,21.0291392,63.67,Hoan Kiem lake,17
105.8475981,21.0291373,69.58,Hoan Kiem lake,17
105.847983,21.0291353,69.94,Hoan Kiem lake,17
105.8483679,21.0291334,62.19,Hoan Kiem lake,17
105.8487528,21.0291315,63.31,Hoan Kiem lake,17
105.8491377,21.0291296,72.39,Hoan Kiem lake,17
105.8495226,21.0291277,70.82,Hoan Kiem lake,17
105.8499075,21.0291257,70.55,Hoan Kiem lake,17
105.8502924,21.0291238,71.04,Hoan Kiem lake,17
105.8506773,21.0291219,69.57,Hoan Kiem lake,17
105.8510622,21.02912,62.13,Hoan Kiem lake,17
105.8514472,21.029118,70.72,Hoan Kiem lake,17
105.8518321,21.0291161,66.31,Hoan Kiem lake,17
105.852217,21.0291142,65.74,Hoan Kiem lake,17
105.8526019,21.0291122,65.27,Hoan Kiem lake,17
105.8529868,21.0291103,65.24,Hoan Kiem lake,17
105.8533717,21.0291084,65.44,Hoan Kiem lake,17
105.8537566,21.0291065,71.75,Hoan Kiem lake,17
105.8541415,21.0291045,63.12,Hoan Kiem lake,17
105.8545264,21.0291026,64.61,Hoan Kiem lake,17
105.8549114,21.0291006,66.98,Hoan Kiem lake,17
105.8552963,21.0290987,71.17,Hoan Kiem lake,17
105.8556812,21.0290968,67.58,Hoan Kiem lake,17
105.8560661,21.0290948,71.22,Hoan Kiem lake,17
105.856451,21.0290929,72.29,Hoan Kiem lake,17
105.8568359,21.029091,70.8,Hoan Kiem lake,17
105.8572208,21.029089,69.24,Hoan Kiem lake,17
105.8576057,21.0290871,71.41,Hoan Kiem lake,17
105.8422113,21.0295254,73.76,Hoan Kiem lake,17
105.8425962,21.0295235,72.42,Hoan Kiem lake,17
105.8429811,21.0295216,64.68,Hoan Kiem lake,17
105.8433661,21.0295197,66.05,Hoan Kiem lake,17
105.843751,21.0295178,69.2,Hoan Kiem lake,17
105.8441359,21.0295159,67.99,Hoan Kiem lake,17
105.8445208,21.029514,75.49,Hoan Kiem lake,17
105.8449057,21.0295121,70.55,Hoan Kiem lake,17
105.8452906,21.0295101,72.28,Hoan Kiem lake,17
105.8456755,21.0295082,69.89,Hoan Kiem lake,17
105.8460604,21.0295063,72.07,Hoan Kiem lake,17
105.8464454,21.0295044,77.83,Hoan Kiem lake,17
105.8468303,21.0295025,65.73,Hoan Kiem lake,17
105.8472152,21.0295006,64.31,Hoan Kiem lake,17
105.8476001,21.0294986,70.2,Hoan Kiem lake,17
105.847985,21.0294967,69.01,Hoan Kiem lake,17
105.8483699,21.0294948,68.03,Hoan Kiem lake,17
105.8487548,21.0294929,67.18,Hoan Kiem lake,17
105.8491397,21.029491,66.77,Hoan Kiem lake,17
105.8495247,21.029489,68.89,Hoan Kiem lake,17
105.8499096,21.0294871,64.88,Hoan Kiem lake,17
105.8502945,21.0294852,68.32,Hoan Kiem lake,17
105.8506794,21.0294833,66.53,Hoan Kiem lake,17
105.8510643,21.0294813,64.91,Hoan Kiem lake,17
105.8514492,21.0294794,69.05,Hoan Kiem lake,17
105.8518341,21.0294775,66.0,Hoan Kiem lake,17
105.852219,21.0294756,65.27,Hoan Kiem lake,17
105.8526039,21.0294736,65.68,Hoan Kiem lake,17
105.8529889,21.0294717,64.61,Hoan Kiem lake,17
105.8533738,21.0294698,65.8,Hoan Kiem lake,17
105.8537587,21.0294678,71.76,Hoan Kiem lake,17
105.8541436,21.0294659,64.82,Hoan Kiem lake,17
105.8545285,21.029464,61.72,Hoan Kiem lake,17
105.8549134,21.029462,61.98,Hoan Kiem lake,17
105.8552983,21.0294601,68.37,Hoan Kiem lake,17
105.8556832,21.0294582,62.81,Hoan Kiem lake,17
105.8560682,21.0294562,62.82,Hoan Kiem lake,17
105.8564531,21.0294543,67.4,Hoan Kiem lake,17
105.856838,21.0294523,72.58,Hoan Kiem lake,17
105.8572229,21.0294504,70.01,Hoan Kiem lake,17
105.8576078,21.0294485,70.54,Hoan Kiem lake,17
105.8422133,21.0298868,68.21,Hoan Kiem lake,17
105.8425983,21.0298849,74.17,Hoan Kiem lake,17
105.8429832,21.029883,64.97,Hoan Kiem lake,17
105.8433681,21.0298811,68.39,Hoan Kiem lake,17
105.843753,21.0298792,63.44,Hoan Kiem lake,17
105.8441379,21.0298773,68.5,Hoan Kiem lake,17
105.8445228,21.0298753,70.0,Hoan Kiem lake,17
105.8449077,21.0298734,67.22,Hoan Kiem lake,17
105.8452927,21.0298715,67.21,Hoan Kiem lake,17
105.8456776,21.0298696,68.86,Hoan Kiem lake,17
105.8460625,21.0298677,71.76,Hoan Kiem lake,17
105.8464474,21.0298658,76.24,Hoan Kiem lake,17
105.8468323,21.0298639,70.27,Hoan Kiem lake,17
105.8472172,21.0298619,65.4,Hoan Kiem lake,17
105.8476021,21.02986,71.26,Hoan Kiem lake,17
105.8479871,21.0298581,70.27,Hoan Kiem lake,17
105.848372,21.0298562,63.83,Hoan Kiem lake,17
105.8487569,21.0298543,63.54,Hoan Kiem lake,17
105.8491418,21.0298523,68.68,Hoan Kiem lake,17
105.8495267,21.0298504,64.07,Hoan Kiem lake,17
105.8499116,21.0298485,64.06,Hoan Kiem lake,17
105.8502965,21.0298466,71.63,Hoan Kiem lake,17
105.8506814,21.0298447,63.0,Hoan Kiem lake,17
105.8510664,21.0298427,65.85,Hoan Kiem lake,17
105.8514513,21.0298408,65.67,Hoan Kiem lake,17
105.8518362,21.0298389,60.67,Hoan Kiem lake,17
105.8522211,21.0298369,62.42,Hoan Kiem lake,17
105.852606,21.029835,62.08,Hoan Kiem lake,17
105.8529909,21.0298331,61.54,Hoan Kiem lake,17
105.8533758,21.0298312,65.6,Hoan Kiem lake,17
105.8537607,21.0298292,69.7,Hoan Kiem lake,17
105.8541457,21.0298273,63.88,Hoan Kiem lake,17
105.8545306,21.0298254,61.46,Hoan Kiem lake,17
105.8549155,21.0298234,67.64,Hoan Kiem lake,17
105.8553004,21.0298215,66.47,Hoan Kiem lake,17
105.8556853,21.0298195,64.51,Hoan Kiem lake,17
105.8560702,21.0298176,61.26,Hoan Kiem lake,17
105.8564551,21.0298157,67.79,Hoan Kiem lake,17
105.85684,21.0298137,71.39,Hoan Kiem lake,17
105.857225,21.0298118,68.34,Hoan Kiem lake,17
105.8576099,21.0298098,68.8,Hoan Kiem lake,17
105.8422154,21.0302482,67.16,Hoan Kiem lake,17
105.8426003,21.0302463,69.42,Hoan Kiem lake,17
105.8429852,21.0302444,71.58,Hoan Kiem lake,17
105.8433701,21.0302425,70.47,Hoan Kiem lake,17
105.843755,21.0302406,70.87,Hoan Kiem lake,17
105.84414,21.0302386,70.75,Hoan Kiem lake,17
105.8445249,21.0302367,72.23,Hoan Kiem lake,17
105.8449098,21.0302348,70.36,Hoan Kiem lake,17
105.8452947,21.0302329,77.12,Hoan Kiem lake,17
105.8456796,21.030231,76.15,Hoan Kiem lake,17
105.8460645,21.0302291,73.93,Hoan Kiem lake,17
105.8464494,21.0302272,73.14,Hoan Kiem lake,17
105.8468344,21.0302252,77.63,Hoan Kiem lake,17
105.8472193,21.0302233,76.69,Hoan Kiem lake,17
105.8476042,21.0302214,78.96,Hoan Kiem lake,17
105.8479891,21.0302195,75.23,Hoan Kiem lake,17
105.848374,21.0302176,75.0,Hoan Kiem lake,17
105.8487589,21.0302157,70.67,Hoan Kiem lake,17
105.8491438,21.0302137,66.0,Hoan Kiem lake,17
105.8495288,21.0302118,63.12,Hoan Kiem lake,17
105.8499137,21.0302099,70.97,Hoan Kiem lake,17
105.8502986,21.030208,68.47,Hoan Kiem lake,17
105.8506835,21.030206,69.84,Hoan Kiem lake,17
105.8510684,21.0302041,72.47,Hoan Kiem lake,17
105.8514533,21.0302022,59.21,Hoan Kiem lake,17
105.8518382,21.0302003,61.46,Hoan Kiem lake,17
105.8522231,21.0301983,59.8,Hoan Kiem lake,17
105.8526081,21.0301964,60.3,Hoan Kiem lake,17
105.852993,21.0301945,60.27,Hoan Kiem lake,17
105.8533779,21.0301925,63.92,Hoan Kiem lake,17
105.8537628,21.0301906,71.23,Hoan Kiem lake,17
105.8541477,21.0301887,61.15,Hoan Kiem lake,17
105.8545326,21.0301867,61.99,Hoan Kiem lake,17
105.8549175,21.0301848,71.68,Hoan Kiem lake,17
105.8553025,21.0301829,63.59,Hoan Kiem lake,17
105.8556874,21.0301809,61.11,Hoan Kiem lake,17
105.8560723,21.030179,61.98,Hoan Kiem lake,17
105.8564572,21.0301771,72.93,Hoan Kiem lake,17
105.8568421,21.0301751,70.01,Hoan Kiem lake,17
105.857227,21.0301732,71.0,Hoan Kiem lake,17
105.8576119,21.0301712,68.4,Hoan Kiem lake,17
105.8422174,21.0306096,72.42,Hoan Kiem lake,17
105.8426023,21.0306077,69.76,Hoan Kiem lake,17
105.8429872,21.0306058,72.43,Hoan Kiem lake,17
105.8433722,21.0306039,67.69,Hoan Kiem lake,17
105.8437571,21.0306019,69.48,Hoan Kiem lake,17
105.844142,21.0306,75.72,Hoan Kiem lake,17
105.8445269,21.0305981,72.35,Hoan Kiem lake,17
105.8449118,21.0305962,73.3,Hoan Kiem lake,17
105.8452967,21.0305943,65.88,Hoan Kiem lake,17
105.8456816,21.0305924,65.56,Hoan Kiem lake,17
105.8460666,21.0305905,71.07,Hoan Kiem lake,17
105.8464515,21.0305886,74.87,Hoan Kiem lake,17
105.8468364,21.0305866,73.79,Hoan Kiem lake,17
105.8472213,21.0305847,72.58,Hoan Kiem lake,17
105.8476062,21.0305828,75.65,Hoan Kiem lake,17
105.8479911,21.0305809,74.26,Hoan Kiem lake,17
105.8483761,21.030579,72.09,Hoan Kiem lake,17
105.848761,21.030577,75.42,Hoan Kiem lake,17
105.8491459,21.0305751,63.66,Hoan Kiem lake,17
105.8495308,21.0305732,66.47,Hoan Kiem lake,17
105.8499157,21.0305713,68.45,Hoan Kiem lake,17
